,type,id,attributes.board_time,attributes.custom_image,attributes.description,attributes.discount_percentage,attributes.end_time,attributes.flash_sale_line_score,attributes.is_promo,attributes.line_score,attributes.projection_type,attributes.rank,attributes.refundable,attributes.start_time,attributes.stat_type,attributes.status,attributes.tv_channel,attributes.updated_at,relationships.duration.data,relationships.league.data.type,relationships.league.data.id,relationships.new_player.data.type,relationships.new_player.data.id,relationships.projection_type.data.type,relationships.projection_type.data.id,relationships.stat_type.data.type,relationships.stat_type.data.id
0,projection,1128575,2023-03-07T15:08:00-05:00,https://i.imgur.com/dCzLI4y.png,UTA,15.0,2023-03-07T18:00:00-05:00,21.5,True,25.5,Single Stat,0,True,2023-03-07T18:00:00-05:00,Points,pre_game,,2023-03-07T15:08:28-05:00,,league,7,new_player,96236,projection_type,2,stat_type,19
1,projection,1126816,2023-03-07T10:10:00-05:00,,ORL,,,,False,8.0,Single Stat,1,True,2023-03-07T19:10:00-05:00,Rebounds,pre_game,,2023-03-07T14:52:25-05:00,,league,7,new_player,1683,projection_type,2,stat_type,22
2,projection,1127262,2023-03-07T10:10:00-05:00,,ORL,,,,False,35.5,Fantasy Score,1,True,2023-03-07T19:00:00-05:00,Fantasy Score,pre_game,,2023-03-07T14:52:25-05:00,,league,7,new_player,1683,projection_type,1,stat_type,14
3,projection,1126861,2023-03-07T10:10:00-05:00,,ORL,,,,False,19.5,Single Stat,1,True,2023-03-07T19:10:00-05:00,Pts+Asts,pre_game,,2023-03-07T14:52:25-05:00,,league,7,new_player,1683,projection_type,2,stat_type,244
4,projection,1126785,2023-03-07T10:10:00-05:00,,ORL,,,,False,17.5,Single Stat,1,True,2023-03-07T19:10:00-05:00,Points,pre_game,,2023-03-07T14:52:25-05:00,,league,7,new_player,1683,projection_type,2,stat_type,19
5,projection,1126840,2023-03-07T10:10:00-05:00,,ORL,,,,False,27.5,Single Stat,1,True,2023-03-07T19:10:00-05:00,Pts+Rebs+Asts,pre_game,,2023-03-07T14:52:25-05:00,,league,7,new_player,1683,projection_type,2,stat_type,106
6,projection,1126855,2023-03-07T10:10:00-05:00,,ORL,,,,False,25.5,Single Stat,1,True,2023-03-07T19:10:00-05:00,Pts+Rebs,pre_game,,2023-03-07T14:52:25-05:00,,league,7,new_player,1683,projection_type,2,stat_type,243
7,projection,1126856,2023-03-06T23:38:00-05:00,,MIL,,,,False,21.5,Single Stat,2,True,2023-03-07T19:10:00-05:00,Pts+Rebs,pre_game,,2023-03-07T00:17:23-05:00,,league,7,new_player,55372,projection_type,2,stat_type,243
8,projection,1126841,2023-03-06T23:36:00-05:00,,MIL,,,,False,24.5,Single Stat,2,True,2023-03-07T19:10:00-05:00,Pts+Rebs+Asts,pre_game,,2023-03-06T23:44:30-05:00,,league,7,new_player,55372,projection_type,2,stat_type,106
9,projection,1126862,2023-03-06T23:40:00-05:00,,MIL,,,,False,19.5,Single Stat,2,True,2023-03-07T19:10:00-05:00,Pts+Asts,pre_game,,2023-03-07T00:00:33-05:00,,league,7,new_player,55372,projection_type,2,stat_type,244
10,projection,1127263,2023-03-07T10:00:00-05:00,,MIL,,,,False,28.0,Fantasy Score,2,True,2023-03-07T19:00:00-05:00,Fantasy Score,pre_game,,2023-03-07T10:08:18-05:00,,league,7,new_player,55372,projection_type,1,stat_type,14
11,projection,1126786,2023-03-06T23:28:00-05:00,,MIL,,,,False,17.5,Single Stat,2,True,2023-03-07T19:10:00-05:00,Points,pre_game,,2023-03-06T23:28:50-05:00,,league,7,new_player,55372,projection_type,2,stat_type,19
12,projection,1127391,2023-03-07T10:00:00-05:00,,MIL,,,,False,4.0,Single Stat,2,True,2023-03-07T19:00:00-05:00,Rebounds,pre_game,,2023-03-07T10:09:23-05:00,,league,7,new_player,55372,projection_type,2,stat_type,22
13,projection,1128591,2023-03-07T15:47:00-05:00,,ORL,,,,False,33.5,Fantasy Score,3,True,2023-03-07T19:10:00-05:00,Fantasy Score,pre_game,,2023-03-07T15:47:47-05:00,,league,7,new_player,1677,projection_type,1,stat_type,14
14,projection,1128590,2023-03-07T15:46:00-05:00,,ORL,,,,False,11.0,Single Stat,3,True,2023-03-07T19:10:00-05:00,Rebs+Asts,pre_game,,2023-03-07T15:49:00-05:00,,league,7,new_player,1677,projection_type,2,stat_type,245
15,projection,1128582,2023-03-07T15:45:00-05:00,,ORL,,,,False,6.0,Single Stat,3,True,2023-03-07T19:10:00-05:00,Assists,pre_game,,2023-03-07T15:46:06-05:00,,league,7,new_player,1677,projection_type,2,stat_type,20
16,projection,1128588,2023-03-07T15:46:00-05:00,,ORL,,,,False,23.0,Single Stat,3,True,2023-03-07T19:10:00-05:00,Pts+Rebs,pre_game,,2023-03-07T15:46:47-05:00,,league,7,new_player,1677,projection_type,2,stat_type,243
17,projection,1128577,2023-03-07T15:44:00-05:00,,ORL,,,,False,18.0,Single Stat,3,True,2023-03-07T19:10:00-05:00,Points,pre_game,,2023-03-07T15:45:09-05:00,,league,7,new_player,1677,projection_type,2,stat_type,19
18,projection,1128589,2023-03-07T15:46:00-05:00,,ORL,,,,False,23.5,Single Stat,3,True,2023-03-07T19:10:00-05:00,Pts+Asts,pre_game,,2023-03-07T15:48:13-05:00,,league,7,new_player,1677,projection_type,2,stat_type,244
19,projection,1128581,2023-03-07T15:44:00-05:00,,ORL,,,,False,5.0,Single Stat,3,True,2023-03-07T19:10:00-05:00,Rebounds,pre_game,,2023-03-07T15:45:46-05:00,,league,7,new_player,1677,projection_type,2,stat_type,22
20,projection,1128585,2023-03-07T15:45:00-05:00,,ORL,,,,False,28.5,Single Stat,3,True,2023-03-07T19:10:00-05:00,Pts+Rebs+Asts,pre_game,,2023-03-07T15:45:53-05:00,,league,7,new_player,1677,projection_type,2,stat_type,106
21,projection,1126789,2023-03-06T23:28:00-05:00,,MIL,,,,False,14.5,Single Stat,4,True,2023-03-07T19:10:00-05:00,Points,pre_game,,2023-03-07T14:13:55-05:00,,league,7,new_player,1967,projection_type,2,stat_type,19
22,projection,1126843,2023-03-06T23:36:00-05:00,,MIL,,,,False,25.5,Single Stat,4,True,2023-03-07T19:10:00-05:00,Pts+Rebs+Asts,pre_game,,2023-03-07T14:13:55-05:00,,league,7,new_player,1967,projection_type,2,stat_type,106
23,projection,1128211,2023-03-07T12:48:00-05:00,,MIL,,,,False,2.5,Single Stat,4,True,2023-03-07T19:10:00-05:00,Free Throws Made,pre_game,,2023-03-07T14:15:02-05:00,,league,7,new_player,1967,projection_type,2,stat_type,68
24,projection,1127265,2023-03-07T10:00:00-05:00,,MIL,,,,False,31.5,Fantasy Score,4,True,2023-03-07T19:00:00-05:00,Fantasy Score,pre_game,,2023-03-07T10:08:18-05:00,,league,7,new_player,1967,projection_type,1,stat_type,14
25,projection,1126859,2023-03-06T23:38:00-05:00,,MIL,,,,False,19.5,Single Stat,4,True,2023-03-07T19:10:00-05:00,Pts+Rebs,pre_game,,2023-03-07T14:13:55-05:00,,league,7,new_player,1967,projection_type,2,stat_type,243
26,projection,1126871,2023-03-06T23:42:00-05:00,,MIL,,,,False,1.5,Single Stat,4,True,2023-03-07T19:10:00-05:00,Blks+Stls,pre_game,,2023-03-07T14:13:55-05:00,,league,7,new_player,1967,projection_type,2,stat_type,105
27,projection,1126865,2023-03-06T23:40:00-05:00,,MIL,,,,False,20.5,Single Stat,4,True,2023-03-07T19:10:00-05:00,Pts+Asts,pre_game,,2023-03-07T14:13:55-05:00,,league,7,new_player,1967,projection_type,2,stat_type,244
28,projection,1126832,2023-03-06T23:34:00-05:00,,MIL,,,,False,5.0,Single Stat,4,True,2023-03-07T19:10:00-05:00,Assists,pre_game,,2023-03-07T14:13:55-05:00,,league,7,new_player,1967,projection_type,2,stat_type,20
29,projection,1126818,2023-03-06T23:32:00-05:00,,MIL,,,,False,5.0,Single Stat,4,True,2023-03-07T19:10:00-05:00,Rebounds,pre_game,,2023-03-07T14:13:55-05:00,,league,7,new_player,1967,projection_type,2,stat_type,22
30,projection,1127266,2023-03-07T10:10:00-05:00,,ORL,,,,False,21.5,Fantasy Score,5,True,2023-03-07T19:00:00-05:00,Fantasy Score,pre_game,,2023-03-07T15:28:32-05:00,,league,7,new_player,53977,projection_type,1,stat_type,14
31,projection,1126868,2023-03-06T23:41:00-05:00,,MIL,,,,False,10.5,Single Stat,5,True,2023-03-07T19:10:00-05:00,Rebs+Asts,pre_game,,2023-03-06T23:55:29-05:00,,league,7,new_player,1967,projection_type,2,stat_type,245
32,projection,1126788,2023-03-07T10:10:00-05:00,,ORL,,,,False,11.5,Single Stat,5,True,2023-03-07T19:10:00-05:00,Points,pre_game,,2023-03-07T15:28:32-05:00,,league,7,new_player,53977,projection_type,2,stat_type,19
33,projection,1126858,2023-03-07T10:10:00-05:00,,ORL,,,,False,14.5,Single Stat,5,True,2023-03-07T19:10:00-05:00,Pts+Rebs,pre_game,,2023-03-07T15:28:32-05:00,,league,7,new_player,53977,projection_type,2,stat_type,243
34,projection,1126864,2023-03-07T10:10:00-05:00,,ORL,,,,False,14.5,Single Stat,5,True,2023-03-07T19:10:00-05:00,Pts+Asts,pre_game,,2023-03-07T15:28:32-05:00,,league,7,new_player,53977,projection_type,2,stat_type,244
35,projection,1128210,2023-03-07T12:48:00-05:00,,MIL,,,,False,5.0,Single Stat,6,True,2023-03-07T19:10:00-05:00,Free Throws Made,pre_game,,2023-03-07T14:15:02-05:00,,league,7,new_player,79883,projection_type,2,stat_type,68
36,projection,1127267,2023-03-07T10:00:00-05:00,,MIL,,,,False,35.0,Fantasy Score,6,True,2023-03-07T19:00:00-05:00,Fantasy Score,pre_game,,2023-03-07T10:08:54-05:00,,league,7,new_player,79883,projection_type,1,stat_type,14
37,projection,1126860,2023-03-06T23:38:00-05:00,,MIL,,,,False,27.5,Single Stat,6,True,2023-03-07T19:10:00-05:00,Pts+Rebs,pre_game,,2023-03-07T14:08:06-05:00,,league,7,new_player,79883,projection_type,2,stat_type,243
38,projection,1126790,2023-03-06T23:28:00-05:00,,MIL,,,,False,19.5,Single Stat,6,True,2023-03-07T19:10:00-05:00,Points,pre_game,,2023-03-06T23:29:33-05:00,,league,7,new_player,79883,projection_type,2,stat_type,19
39,projection,1126866,2023-03-06T23:40:00-05:00,,MIL,,,,False,23.5,Single Stat,6,True,2023-03-07T19:10:00-05:00,Pts+Asts,pre_game,,2023-03-06T23:44:26-05:00,,league,7,new_player,79883,projection_type,2,stat_type,244
40,projection,1126844,2023-03-06T23:36:00-05:00,,MIL,,,,False,30.5,Single Stat,6,True,2023-03-07T19:10:00-05:00,Pts+Rebs+Asts,pre_game,,2023-03-06T23:39:48-05:00,,league,7,new_player,79883,projection_type,2,stat_type,106
41,projection,1126819,2023-03-06T23:32:00-05:00,,MIL,,,,False,7.0,Single Stat,6,True,2023-03-07T19:10:00-05:00,Rebounds,pre_game,,2023-03-07T00:57:56-05:00,,league,7,new_player,79883,projection_type,2,stat_type,22
42,projection,1126869,2023-03-06T23:41:00-05:00,,MIL,,,,False,10.5,Single Stat,6,True,2023-03-07T19:10:00-05:00,Rebs+Asts,pre_game,,2023-03-06T23:45:23-05:00,,league,7,new_player,79883,projection_type,2,stat_type,245
43,projection,1128603,2023-03-07T15:51:00-05:00,,ORL,,,,False,10.0,Single Stat,7,True,2023-03-07T19:10:00-05:00,Rebounds,pre_game,,2023-03-07T15:51:53-05:00,,league,7,new_player,25376,projection_type,2,stat_type,22
44,projection,1128595,2023-03-07T15:50:00-05:00,,ORL,,,,False,16.5,Single Stat,7,True,2023-03-07T19:10:00-05:00,Points,pre_game,,2023-03-07T15:51:02-05:00,,league,7,new_player,25376,projection_type,2,stat_type,19
45,projection,1128647,2023-03-07T15:55:00-05:00,,ORL,,,,False,26.5,Single Stat,7,True,2023-03-07T19:10:00-05:00,Pts+Rebs,pre_game,,2023-03-07T15:58:28-05:00,,league,7,new_player,25376,projection_type,2,stat_type,243
46,projection,1128649,2023-03-07T15:56:00-05:00,,ORL,,,,False,18.5,Single Stat,7,True,2023-03-07T19:10:00-05:00,Pts+Asts,pre_game,,2023-03-07T16:03:10-05:00,,league,7,new_player,25376,projection_type,2,stat_type,244
47,projection,1128652,2023-03-07T15:56:00-05:00,,ORL,,,,False,31.5,Fantasy Score,7,True,2023-03-07T19:10:00-05:00,Fantasy Score,pre_game,,2023-03-07T15:56:51-05:00,,league,7,new_player,25376,projection_type,1,stat_type,14
48,projection,1128641,2023-03-07T15:52:00-05:00,,ORL,,,,False,28.5,Single Stat,7,True,2023-03-07T19:10:00-05:00,Pts+Rebs+Asts,pre_game,,2023-03-07T15:52:30-05:00,,league,7,new_player,25376,projection_type,2,stat_type,106
49,projection,1128651,2023-03-07T15:56:00-05:00,,ORL,,,,False,12.0,Single Stat,7,True,2023-03-07T19:10:00-05:00,Rebs+Asts,pre_game,,2023-03-07T16:00:58-05:00,,league,7,new_player,25376,projection_type,2,stat_type,245
50,projection,1128604,2023-03-07T15:51:00-05:00,,ORL,,,,False,6.0,Single Stat,9,True,2023-03-07T19:10:00-05:00,Rebounds,pre_game,,2023-03-07T15:52:24-05:00,,league,7,new_player,1993,projection_type,2,stat_type,22
51,projection,1128648,2023-03-07T15:55:00-05:00,,ORL,,,,False,15.5,Single Stat,9,True,2023-03-07T19:10:00-05:00,Pts+Rebs,pre_game,,2023-03-07T15:58:35-05:00,,league,7,new_player,1993,projection_type,2,stat_type,243
52,projection,1128642,2023-03-07T15:52:00-05:00,,ORL,,,,False,17.5,Single Stat,9,True,2023-03-07T19:10:00-05:00,Pts+Rebs+Asts,pre_game,,2023-03-07T15:53:00-05:00,,league,7,new_player,1993,projection_type,2,stat_type,106
53,projection,1128596,2023-03-07T15:50:00-05:00,,ORL,,,,False,9.5,Single Stat,9,True,2023-03-07T19:10:00-05:00,Points,pre_game,,2023-03-07T15:51:11-05:00,,league,7,new_player,1993,projection_type,2,stat_type,19
54,projection,1128650,2023-03-07T15:56:00-05:00,,ORL,,,,False,11.5,Single Stat,9,True,2023-03-07T19:10:00-05:00,Pts+Asts,pre_game,,2023-03-07T16:00:48-05:00,,league,7,new_player,1993,projection_type,2,stat_type,244
55,projection,1128196,2023-03-07T13:45:00-05:00,,DET,,,,False,4.0,Single Stat,50,True,2023-03-07T19:10:00-05:00,Rebounds,pre_game,,2023-03-07T13:46:15-05:00,,league,7,new_player,1381,projection_type,2,stat_type,22
56,projection,1128335,2023-03-07T14:18:00-05:00,,DET,,,,False,38.5,Fantasy Score,50,True,2023-03-07T19:10:00-05:00,Fantasy Score,pre_game,,2023-03-07T14:19:59-05:00,,league,7,new_player,1381,projection_type,1,stat_type,14
57,projection,1128180,2023-03-07T13:42:00-05:00,,DET,,,,False,24.5,Single Stat,50,True,2023-03-07T19:10:00-05:00,Points,pre_game,,2023-03-07T13:43:05-05:00,,league,7,new_player,1381,projection_type,2,stat_type,19
58,projection,1128323,2023-03-07T14:14:00-05:00,,DET,,,,False,10.5,Single Stat,50,True,2023-03-07T19:10:00-05:00,Rebs+Asts,pre_game,,2023-03-07T14:20:14-05:00,,league,7,new_player,1381,projection_type,2,stat_type,245
59,projection,1128328,2023-03-07T14:17:00-05:00,,DET,,,,False,2.5,Single Stat,50,True,2023-03-07T19:10:00-05:00,Turnovers,pre_game,,2023-03-07T14:21:23-05:00,,league,7,new_player,1381,projection_type,2,stat_type,24
60,projection,1128315,2023-03-07T13:48:00-05:00,,DET,,,,False,29.5,Single Stat,50,True,2023-03-07T19:10:00-05:00,Pts+Rebs,pre_game,,2023-03-07T13:59:43-05:00,,league,7,new_player,1381,projection_type,2,stat_type,243
61,projection,1128199,2023-03-07T13:46:00-05:00,,DET,,,,False,6.0,Single Stat,50,True,2023-03-07T19:10:00-05:00,Assists,pre_game,,2023-03-07T13:47:54-05:00,,league,7,new_player,1381,projection_type,2,stat_type,20
62,projection,1128201,2023-03-07T13:47:00-05:00,,DET,,,,False,35.5,Single Stat,50,True,2023-03-07T19:10:00-05:00,Pts+Rebs+Asts,pre_game,,2023-03-07T13:49:04-05:00,,league,7,new_player,1381,projection_type,2,stat_type,106
63,projection,1128319,2023-03-07T14:13:00-05:00,,DET,,,,False,31.5,Single Stat,50,True,2023-03-07T19:10:00-05:00,Pts+Asts,pre_game,,2023-03-07T14:23:16-05:00,,league,7,new_player,1381,projection_type,2,stat_type,244
64,projection,1128370,2023-03-07T14:31:00-05:00,,WAS,,,,False,28.5,Single Stat,51,True,2023-03-07T19:10:00-05:00,Pts+Rebs+Asts,pre_game,,2023-03-07T14:31:56-05:00,,league,7,new_player,79907,projection_type,2,stat_type,106
65,projection,1128379,2023-03-07T14:33:00-05:00,,WAS,,,,False,21.5,Single Stat,51,True,2023-03-07T19:10:00-05:00,Pts+Rebs,pre_game,,2023-03-07T14:50:29-05:00,,league,7,new_player,79907,projection_type,2,stat_type,243
66,projection,1128391,2023-03-07T14:36:00-05:00,,WAS,,,,False,3.5,Single Stat,51,True,2023-03-07T19:10:00-05:00,Turnovers,pre_game,,2023-03-07T14:37:41-05:00,,league,7,new_player,79907,projection_type,2,stat_type,24
67,projection,1128369,2023-03-07T14:30:00-05:00,,WAS,,,,False,1.5,Single Stat,51,True,2023-03-07T19:10:00-05:00,3-PT Made,pre_game,,2023-03-07T14:31:13-05:00,,league,7,new_player,79907,projection_type,2,stat_type,31
68,projection,1128409,2023-03-07T14:38:00-05:00,,WAS,,,,False,32.5,Fantasy Score,51,True,2023-03-07T19:10:00-05:00,Fantasy Score,pre_game,,2023-03-07T15:49:18-05:00,,league,7,new_player,79907,projection_type,1,stat_type,14
69,projection,1128368,2023-03-07T14:30:00-05:00,,WAS,,,,False,7.0,Single Stat,51,True,2023-03-07T19:10:00-05:00,Assists,pre_game,,2023-03-07T14:32:06-05:00,,league,7,new_player,79907,projection_type,2,stat_type,20
70,projection,1128383,2023-03-07T14:33:00-05:00,,WAS,,,,False,24.5,Single Stat,51,True,2023-03-07T19:10:00-05:00,Pts+Asts,pre_game,,2023-03-07T14:34:48-05:00,,league,7,new_player,79907,projection_type,2,stat_type,244
71,projection,1128387,2023-03-07T14:35:00-05:00,,WAS,,,,False,11.0,Single Stat,51,True,2023-03-07T19:10:00-05:00,Rebs+Asts,pre_game,,2023-03-07T14:36:35-05:00,,league,7,new_player,79907,projection_type,2,stat_type,245
72,projection,1128349,2023-03-07T14:27:00-05:00,,WAS,,,,False,17.5,Single Stat,51,True,2023-03-07T19:10:00-05:00,Points,pre_game,,2023-03-07T14:28:09-05:00,,league,7,new_player,79907,projection_type,2,stat_type,19
73,projection,1128320,2023-03-07T14:13:00-05:00,,DET,,,,False,27.5,Single Stat,52,True,2023-03-07T19:10:00-05:00,Pts+Asts,pre_game,,2023-03-07T14:25:41-05:00,,league,7,new_player,60558,projection_type,2,stat_type,244
74,projection,1128197,2023-03-07T13:45:00-05:00,,DET,,,,False,9.0,Single Stat,52,True,2023-03-07T19:10:00-05:00,Rebounds,pre_game,,2023-03-07T13:46:08-05:00,,league,7,new_player,60558,projection_type,2,stat_type,22
75,projection,1128336,2023-03-07T14:18:00-05:00,,DET,,,,False,43.5,Fantasy Score,52,True,2023-03-07T19:10:00-05:00,Fantasy Score,pre_game,,2023-03-07T14:20:09-05:00,,league,7,new_player,60558,projection_type,1,stat_type,14
76,projection,1128316,2023-03-07T13:48:00-05:00,,DET,,,,False,33.5,Single Stat,52,True,2023-03-07T19:10:00-05:00,Pts+Rebs,pre_game,,2023-03-07T14:01:04-05:00,,league,7,new_player,60558,projection_type,2,stat_type,243
77,projection,1128181,2023-03-07T13:42:00-05:00,,DET,,,,False,23.5,Single Stat,52,True,2023-03-07T19:10:00-05:00,Points,pre_game,,2023-03-07T13:42:44-05:00,,league,7,new_player,60558,projection_type,2,stat_type,19
78,projection,1128324,2023-03-07T14:14:00-05:00,,DET,,,,False,12.5,Single Stat,52,True,2023-03-07T19:10:00-05:00,Rebs+Asts,pre_game,,2023-03-07T14:17:40-05:00,,league,7,new_player,60558,projection_type,2,stat_type,245
79,projection,1128202,2023-03-07T13:47:00-05:00,,DET,,,,False,35.5,Single Stat,52,True,2023-03-07T19:10:00-05:00,Pts+Rebs+Asts,pre_game,,2023-03-07T13:48:18-05:00,,league,7,new_player,60558,projection_type,2,stat_type,106
80,projection,1128371,2023-03-07T14:31:00-05:00,,WAS,,,,False,22.5,Single Stat,53,True,2023-03-07T19:10:00-05:00,Pts+Rebs+Asts,pre_game,,2023-03-07T14:34:07-05:00,,league,7,new_player,123677,projection_type,2,stat_type,106
81,projection,1128365,2023-03-07T14:29:00-05:00,,WAS,,,,False,7.5,Single Stat,53,True,2023-03-07T19:10:00-05:00,Rebounds,pre_game,,2023-03-07T14:29:49-05:00,,league,7,new_player,123677,projection_type,2,stat_type,22
82,projection,1128384,2023-03-07T14:33:00-05:00,,WAS,,,,False,14.5,Single Stat,53,True,2023-03-07T19:10:00-05:00,Pts+Asts,pre_game,,2023-03-07T14:51:10-05:00,,league,7,new_player,123677,projection_type,2,stat_type,244
83,projection,1128350,2023-03-07T14:27:00-05:00,,WAS,,,,False,13.5,Single Stat,53,True,2023-03-07T19:10:00-05:00,Points,pre_game,,2023-03-07T14:28:04-05:00,,league,7,new_player,123677,projection_type,2,stat_type,19
84,projection,1128410,2023-03-07T14:38:00-05:00,,WAS,,,,False,26.5,Fantasy Score,53,True,2023-03-07T19:10:00-05:00,Fantasy Score,pre_game,,2023-03-07T15:26:45-05:00,,league,7,new_player,123677,projection_type,1,stat_type,14
85,projection,1128380,2023-03-07T14:33:00-05:00,,WAS,,,,False,21.5,Single Stat,53,True,2023-03-07T19:10:00-05:00,Pts+Rebs,pre_game,,2023-03-07T14:36:48-05:00,,league,7,new_player,123677,projection_type,2,stat_type,243
86,projection,1128388,2023-03-07T14:35:00-05:00,,WAS,,,,False,8.5,Single Stat,53,True,2023-03-07T19:10:00-05:00,Rebs+Asts,pre_game,,2023-03-07T14:37:15-05:00,,league,7,new_player,123677,projection_type,2,stat_type,245
87,projection,1128337,2023-03-07T14:18:00-05:00,,DET,,,,False,25.5,Fantasy Score,54,True,2023-03-07T19:10:00-05:00,Fantasy Score,pre_game,,2023-03-07T14:23:04-05:00,,league,7,new_player,37687,projection_type,1,stat_type,14
88,projection,1128198,2023-03-07T13:45:00-05:00,,DET,,,,False,7.0,Single Stat,54,True,2023-03-07T19:10:00-05:00,Rebounds,pre_game,,2023-03-07T13:49:36-05:00,,league,7,new_player,37687,projection_type,2,stat_type,22
89,projection,1128203,2023-03-07T13:47:00-05:00,,DET,,,,False,18.5,Single Stat,54,True,2023-03-07T19:10:00-05:00,Pts+Rebs+Asts,pre_game,,2023-03-07T13:50:06-05:00,,league,7,new_player,37687,projection_type,2,stat_type,106
90,projection,1128317,2023-03-07T13:48:00-05:00,,DET,,,,False,16.5,Single Stat,54,True,2023-03-07T19:10:00-05:00,Pts+Rebs,pre_game,,2023-03-07T14:00:33-05:00,,league,7,new_player,37687,projection_type,2,stat_type,243
91,projection,1128325,2023-03-07T14:14:00-05:00,,DET,,,,False,8.5,Single Stat,54,True,2023-03-07T19:10:00-05:00,Rebs+Asts,pre_game,,2023-03-07T14:18:23-05:00,,league,7,new_player,37687,projection_type,2,stat_type,245
92,projection,1128321,2023-03-07T14:13:00-05:00,,DET,,,,False,11.5,Single Stat,54,True,2023-03-07T19:10:00-05:00,Pts+Asts,pre_game,,2023-03-07T14:32:23-05:00,,league,7,new_player,37687,projection_type,2,stat_type,244
93,projection,1128182,2023-03-07T13:42:00-05:00,,DET,,,,False,9.5,Single Stat,54,True,2023-03-07T19:10:00-05:00,Points,pre_game,,2023-03-07T13:43:39-05:00,,league,7,new_player,37687,projection_type,2,stat_type,19
94,projection,1128411,2023-03-07T14:38:00-05:00,,WAS,,,,False,35.5,Fantasy Score,55,True,2023-03-07T19:10:00-05:00,Fantasy Score,pre_game,,2023-03-07T15:25:26-05:00,,league,7,new_player,60467,projection_type,1,stat_type,14
95,projection,1128351,2023-03-07T14:27:00-05:00,,WAS,,,,False,18.5,Single Stat,55,True,2023-03-07T19:10:00-05:00,Points,pre_game,,2023-03-07T14:28:34-05:00,,league,7,new_player,60467,projection_type,2,stat_type,19
96,projection,1128385,2023-03-07T14:33:00-05:00,,WAS,,,,False,19.5,Single Stat,55,True,2023-03-07T19:10:00-05:00,Pts+Asts,pre_game,,2023-03-07T14:41:34-05:00,,league,7,new_player,60467,projection_type,2,stat_type,244
97,projection,1128366,2023-03-07T14:29:00-05:00,,WAS,,,,False,10.0,Single Stat,55,True,2023-03-07T19:10:00-05:00,Rebounds,pre_game,,2023-03-07T14:32:19-05:00,,league,7,new_player,60467,projection_type,2,stat_type,22
98,projection,1128372,2023-03-07T14:31:00-05:00,,WAS,,,,False,30.5,Single Stat,55,True,2023-03-07T19:10:00-05:00,Pts+Rebs+Asts,pre_game,,2023-03-07T14:34:27-05:00,,league,7,new_player,60467,projection_type,2,stat_type,106
99,projection,1128381,2023-03-07T14:33:00-05:00,,WAS,,,,False,28.5,Single Stat,55,True,2023-03-07T19:10:00-05:00,Pts+Rebs,pre_game,,2023-03-07T14:40:23-05:00,,league,7,new_player,60467,projection_type,2,stat_type,243
100,projection,1128389,2023-03-07T14:35:00-05:00,,WAS,,,,False,11.5,Single Stat,55,True,2023-03-07T19:10:00-05:00,Rebs+Asts,pre_game,,2023-03-07T14:37:03-05:00,,league,7,new_player,60467,projection_type,2,stat_type,245
101,projection,1128392,2023-03-07T14:36:00-05:00,,WAS,,,,False,1.5,Single Stat,55,True,2023-03-07T19:10:00-05:00,Turnovers,pre_game,,2023-03-07T14:40:24-05:00,,league,7,new_player,60467,projection_type,2,stat_type,24
102,projection,1128390,2023-03-07T14:36:00-05:00,,WAS,,,,False,0.5,Single Stat,55,True,2023-03-07T19:10:00-05:00,Steals,pre_game,,2023-03-07T14:37:25-05:00,,league,7,new_player,60467,projection_type,2,stat_type,23
103,projection,1128318,2023-03-07T13:48:00-05:00,,DET,,,,False,12.5,Single Stat,56,True,2023-03-07T19:10:00-05:00,Pts+Rebs,pre_game,,2023-03-07T13:59:20-05:00,,league,7,new_player,87361,projection_type,2,stat_type,243
104,projection,1128327,2023-03-07T14:15:00-05:00,,DET,,,,False,1.5,Single Stat,56,True,2023-03-07T19:10:00-05:00,Steals,pre_game,,2023-03-07T14:18:27-05:00,,league,7,new_player,87361,projection_type,2,stat_type,23
105,projection,1128322,2023-03-07T14:13:00-05:00,,DET,,,,False,13.5,Single Stat,56,True,2023-03-07T19:10:00-05:00,Pts+Asts,pre_game,,2023-03-07T14:14:08-05:00,,league,7,new_player,87361,projection_type,2,stat_type,244
106,projection,1128326,2023-03-07T14:14:00-05:00,,DET,,,,False,9.0,Single Stat,56,True,2023-03-07T19:10:00-05:00,Rebs+Asts,pre_game,,2023-03-07T14:15:30-05:00,,league,7,new_player,87361,projection_type,2,stat_type,245
107,projection,1128183,2023-03-07T13:42:00-05:00,,DET,,,,False,8.5,Single Stat,56,True,2023-03-07T19:10:00-05:00,Points,pre_game,,2023-03-07T13:43:10-05:00,,league,7,new_player,87361,projection_type,2,stat_type,19
108,projection,1128200,2023-03-07T13:46:00-05:00,,DET,,,,False,5.0,Single Stat,56,True,2023-03-07T19:10:00-05:00,Assists,pre_game,,2023-03-07T13:46:54-05:00,,league,7,new_player,87361,projection_type,2,stat_type,20
109,projection,1128367,2023-03-07T14:29:00-05:00,,WAS,,,,False,3.5,Single Stat,57,True,2023-03-07T19:10:00-05:00,Rebounds,pre_game,,2023-03-07T14:33:12-05:00,,league,7,new_player,62515,projection_type,2,stat_type,22
